,Room_ID,Title,Event,Club,Duration,Users,Max Room Size,Moderators,Speakers,Listeners,Bounce,Stickiness,Total User Time,Avg User Time,Avg User Time [New Members],Avg User Time [Old Members],Avg Speaker Time,Avg Listener Time,New Users,New Users Pct,Old Users,Old Users Pct,Followers
414,xegq2qeY,CH Fixes Club Functions: No more stealing Clubs YEAYYY!,2021-07-25 13:29:00,Other,1.7,701.0,115.0,16.0,63.0,638.0,0.434,0.5660000000000001,11294.3,16.11169757489301,2.86,7.12,43.06666666666667,13.45,32.0,0.05,669.0,0.95,0.0
415,P9vGoWyd,A Clubhouse Bully making a room called CH Bullies wtf,2021-07-25 17:10:00,Other,1.8166666666666664,2462.0,424.0,10.0,89.0,2373.0,0.323,0.677,46504.466666666674,18.88889791497428,6.13,12.38,47.03333333333333,17.833333333333336,206.0,0.08,2083.0,0.85,
416,mga9yoaN,The Young and The Thirsty Ep. 5 “The Upper Room”,2021-07-25 21:02:00,Comedy Club,2.15,3548.0,266.0,9.0,35.0,3513.0,0.491,0.509,22632.5,9.891826923076923,1.04,6.93,65.7,9.05,895.0,0.25,2654.0,0.75,
417,xoXyg306,Welcome To Audio Pornhub,2021-07-26 12:06:00,Living in Luxury,0.6833333333333333,1835.0,158.0,19.0,58.0,1777.0,0.551,0.4489999999999999,5227.866666666667,3.852517808892164,1.72,2.53,12.816666666666666,3.466666666666667,320.0,0.17,1515.0,0.83,
418,ME0WAO9V,"First flags, are emojis next!? Let’s speculate!",2021-07-26 14:25:00,Community First,0.8833333333333333,151.0,26.0,6.0,25.0,130.0,0.438,0.562,1310.2666666666664,14.722097378277152,0.8,8.96,22.8,11.566666666666665,10.0,0.07,141.0,0.93,3.0
419,myo52v1W,RESPECTFULLY - DEAR CLUBHOUSE,2021-07-26 20:05:00,Other,3.6833333333333336,2628.0,194.0,32.0,66.0,2565.0,0.43,0.5700000000000001,29988.95,17.568219097832454,1.7,10.02,82.66666666666667,14.95,535.0,0.2,2094.0,0.8,-1.0
420,MO2WlKLE,Wealthy Men Connect With Beautiful Women,2021-07-26 20:15:00,Living in Luxury,3.083333333333334,3778.0,433.0,33.0,178.0,3600.0,0.473,0.527,27835.43333333333,9.780545795268212,2.16,7.11,34.516666666666666,8.15,468.0,0.12,3310.0,0.88,0.0
421,m2YVyGd4,Late Night @ The Roosevelt,2021-07-26 21:17:00,Other,1.7166666666666668,1751.0,212.0,15.0,55.0,1696.0,0.283,0.7170000000000001,14540.083333333332,11.421903639696255,2.24,7.84,41.083333333333336,10.133333333333333,94.0,0.05,1657.0,0.95,
422,my9zn4gn,Are we living in a Clubhouse bubble?,2021-07-28 00:02:00,Other,4.566666666666666,5595.0,505.0,26.0,140.0,5456.0,0.366,0.634,69844.93333333333,17.602049731182795,3.17,10.22,74.16666666666667,15.533333333333337,572.0,0.1,5023.0,0.9,6.0
423,ma4J27jv,Let US help YOU ON-BOARD! Welcome to Clubhouse,2021-07-28 13:41:00,Other,0.85,161.0,42.0,12.0,48.0,113.0,0.398,0.602,2149.4166666666665,13.350414078674948,,,20.1,10.483333333333333,22.0,0.14,139.0,0.86,
424,PNjJ0GLK,Narcissists vs Empaths - A Duel of Sorts,2021-07-29 16:51:00,GBW,3.2666666666666666,788.0,73.0,19.0,79.0,710.0,0.394,0.606,11530.816666666666,20.481024274718767,4.37,10.77,51.91666666666666,15.35,97.0,0.12,691.0,0.88,11.0
429,MEbybwLk,Where all the narcissists go?,2021-07-29 22:27:00,GBW,0.5833333333333334,58.0,23.0,5.0,14.0,44.0,0.345,0.655,622.0,10.724137931034482,,,16.3,8.95,2.0,0.03,56.0,0.97,
430,myXry2d4,Shooters Shoot W/ The Women You Envy,2021-07-30 17:01:00,Living in Luxury,0.8999999999999999,764.0,86.0,23.0,74.0,690.0,0.517,0.483,4157.099999999999,8.364386317907444,1.02,5.18,20.55,6.299999999999999,169.0,0.22,595.0,0.78,
431,M140GwkN,Kanye ISSUES  & SOLUTIONS,2021-07-30 20:00:00,BlackIssuesISSUES,7.516666666666667,790.0,72.0,14.0,62.0,745.0,0.422,0.5780000000000001,33527.933333333334,42.44042194092828,3.96,20.37,137.63333333333333,34.333333333333336,54.0,0.07,730.0,0.92,
432,MdAJ9DGR,It’s Dr. Domina’s Last Day of Med School,2021-07-31 15:29:00,The Green Buttwhole,1.9833333333333332,2282.0,372.0,18.0,36.0,2249.0,0.386,0.614,14285.533333333333,9.276320346320349,1.79,6.9,34.050000000000004,8.683333333333334,405.0,0.18,1877.0,0.82,4.0
433,PQ1BVR0j,Clubhouse new app update & new Hallway ranking,2021-08-01 13:09:00,Other,2.95,6395.0,466.0,39.0,227.0,6168.0,0.422,0.5780000000000001,78900.0,17.798680770144998,2.52,10.18,63.88333333333333,15.316666666666666,506.0,0.08,5890.0,0.92,1.0
434,xpY2rbez,The Young & The Thirsty “City Girls Up 100 Trillion Points”,2021-08-01 21:05:00,Comedy Club,1.9666666666666668,2962.0,396.0,6.0,41.0,2922.0,0.41,0.5900000000000001,24331.93333333333,9.980284386108831,1.1,7.67,66.31666666666666,9.016666666666667,470.0,0.16,2492.0,0.84,2.0
435,PrkEdDbD,TALK TO BATMAN/VENOM/THE JOKER/OPTIMUS PRIME/LUCIFER,2021-08-02 00:39:00,The Green Buttwhole,1.2333333333333334,617.0,77.0,16.0,41.0,576.0,0.462,0.538,4667.833333333334,11.907738095238097,0.88,6.98,23.816666666666663,10.516666666666667,125.0,0.2,492.0,0.8,1.0
436,MKDlJ2vb,F1 HALFWAY MARK SEASON REVIEWS,2021-08-04 00:39:00,Women Watching Sports Live,2.1333333333333333,122.0,30.0,10.0,28.0,94.0,0.236,0.764,3764.8,52.28888888888889,58.0,30.12,71.96666666666667,39.76666666666667,2.0,0.02,120.0,0.98,3.0
437,Pr4Qq17L,Financial Domination: Come Get Bullied By The Best,2021-08-04 18:43:00,Living in Luxury,0.95,1543.0,215.0,23.0,24.0,1522.0,0.481,0.519,7919.6,7.173550724637681,1.88,6.0,33.73333333333334,6.583333333333333,486.0,0.31,1057.0,0.69,
438,xBlyznK4,A party you can’t join,2021-08-05 05:10:00,GBW,2.333333333333333,970.0,38.0,14.0,31.0,939.0,0.697,0.303,1692.0,6.928717948717949,0.79,2.42,24.566666666666663,4.800000000000001,358.0,0.37,612.0,0.63,4.0
439,m21dR4Dr,Untitled,2021-08-06 21:52:00,Other,3.45,27440.0,1611.0,11.0,135.0,27305.0,0.467,0.5329999999999999,184423.0,10.985294514085457,2.54,7.5,65.03333333333333,10.433333333333334,4128.0,0.15,23314.0,0.85,
440,xjbde97x,The Deeper End W/ LeoRising [8.8],2021-08-08 18:24:00,Queen of Clubs,0.5166666666666667,1230.0,73.0,1.0,12.0,1218.0,0.688,0.312,2072.0,3.424793388429752,0.68,1.76,24.416666666666668,3.0,363.0,0.3,867.0,0.7,
441,MEewzRQ3,The Young and The Thirsty Ep. 7 “Bussin’”,2021-08-08 21:01:00,Comedy Club,4.516666666666667,3617.0,466.0,8.0,50.0,3567.0,0.419,0.581,24204.15,15.270757097791796,1.02,8.19,124.41666666666666,12.95,935.0,0.26,2682.0,0.74,1.0
442,my4ZZlbl,"If YOU Could Attend Any GP, Where Would it be and Why",2021-08-11 19:03:00,Women Watching Sports Live,1.2833333333333332,75.0,22.0,4.0,21.0,54.0,0.149,0.851,1764.55,37.5436170212766,19.0,27.12,45.583333333333336,31.05,4.0,0.05,71.0,0.95,1.0
443,MKJQbBko,AUSTIN DEAN ASHFORD PERFORMING LIVE IN DALLAS TX FOMO TOUR,2021-08-11 20:46:00,Austin Dean Ashford,1.0833333333333333,1033.0,198.0,13.0,22.0,1011.0,0.489,0.511,7306.0,3.471830985915493,0.14,7.33,8.583333333333334,3.166666666666667,14.0,0.01,1019.0,0.99,
444,xB39opdR,NFL Pre-Season - Steelers/Eagles - Washington/Patriots,2021-08-12 19:33:00,Women Watching Sports Live,3.2,440.0,70.0,5.0,47.0,393.0,0.483,0.517,5995.9,20.53390410958904,2.21,9.97,53.116666666666674,14.283333333333331,30.0,0.07,410.0,0.93,4.0
445,xXgXwa82,Hollywood Meets Bollywood Meets Cartoon Network: WAR!,2021-08-12 20:40:00,The Green Buttwhole,1.3,338.0,63.0,3.0,30.0,310.0,0.369,0.631,4464.1,17.714682539682542,7.88,11.05,36.81666666666667,15.133333333333336,25.0,0.07,314.0,0.93,
446,M4w9Nn5J,Football is back! Cowboys v Cardinals - NFL Pre-Season,2021-08-13 21:01:00,Women Watching Sports Live,4.483333333333333,185.0,15.0,4.0,32.0,160.0,0.547,0.4529999999999999,4273.650000000001,36.52692307692308,1.11,20.5,70.20000000000002,23.85,19.0,0.1,166.0,0.9,0.0
447,MdjL4qOA,HAPPY BIRTHDAY VANY WOODS,2021-08-15 11:04:00,Other,0.9666666666666668,908.0,441.0,25.0,62.0,846.0,0.261,0.739,7809.133333333333,8.6003671071953,,,19.066666666666663,7.833333333333333,23.0,0.03,885.0,0.97,2.0
448,PDvgony6,MotoGP: Austrian GP Watch Party,2021-08-15 07:48:00,Women Watching Sports Live,1.2,46.0,12.0,4.0,12.0,38.0,0.486,0.514,1512.0,39.79,0.0,45.82,42.96666666666667,17.566666666666663,5.0,0.11,41.0,0.89,0.0
449,MzAgVBLb,Football is back! Panthers v Colts - NFL Pre-Season,2021-08-15 00:59:00,Women Watching Sports Live,0.5833333333333334,65.0,19.0,3.0,15.0,51.0,0.44,0.56,556.6666666666667,11.133333333333336,3.0,10.34,16.850000000000005,8.683333333333334,2.0,0.03,64.0,0.98,2.0
450,PYzzvezv,The Young and The Thirsty Ep. 8 “F**k Around & Find Out”,2021-08-15 21:01:00,Comedy Club,1.7833333333333332,2063.0,437.0,6.0,35.0,2028.0,0.396,0.604,37533.0,18.88,2.79,21.85,62.61666666666666,10.183333333333334,310.0,0.15,1976.0,0.96,4.0
451,M1eO7llN,Unvaccinated getting harassed vaccinated getting praised?,2021-08-16 15:26:00,Covid Misinformation,5.983333333333333,6641.0,1008.0,83.0,238.0,6403.0,0.194,0.806,325402.9166666666,48.99908397329719,,,106.81666666666666,46.85,154.0,0.02,6487.0,0.98,
452,xjjjNqe6,RAP MONOLOGUES CHAMPIONSHIPS ACT OUT RAP VERSES,2021-08-16 20:02:00,Rap Monologues,2.283333333333333,3763.0,565.0,7.0,20.0,3745.0,0.373,0.627,33028.48333333334,11.741373385472214,1.86,8.9,85.01666666666667,11.216666666666669,503.0,0.13,3260.0,0.87,1.0
453,MdQ9OZJA,"Updated Club Features, Fewer Notifications - Thoughts??",2021-08-17 14:55:00,Community First,1.1333333333333333,422.0,35.0,12.0,31.0,392.0,0.563,0.437,2228.6833333333334,8.774343832020998,0.56,4.84,26.933333333333334,6.25,142.0,0.34,280.0,0.66,1.0
455,xB0AqXr1,"Hey, is this thing on?",2021-08-18 17:40:00,Other,1.8666666666666667,1025.0,397.0,21.0,79.0,946.0,0.134,0.866,29627.0,34.60897920604914,1.57,32.84,21.816666666666663,36.03333333333333,47.0,0.05,978.0,0.95,2.0
456,MR6d4Yz8,F1 BUDGET CAPs. Are they the solution or a problem?,2021-08-18 19:10:00,Women Watching Sports Live,1.05,77.0,19.0,4.0,17.0,60.0,0.217,0.783,1256.9333333333334,27.324637681159423,0.0,15.9,38.0,21.066666666666663,1.0,0.01,76.0,0.99,1.0
457,my9kAGOG,Is Clubhouse Content Trash?,2021-08-19 14:46:00,Other,3.4166666666666665,754.0,66.0,21.0,66.0,697.0,0.381,0.619,13124.3,22.320238095238096,5.31,17.08,57.016666666666666,17.933333333333334,43.0,0.06,712.0,0.94,1.0
458,m2YvXVQz,LYRIC DEBATES 1 Vz 1 Debate about song Lyrics,2021-08-19 17:06:00,Austin Dean Ashford,1.3666666666666667,2156.0,421.0,7.0,16.0,2146.0,0.367,0.633,20444.0,9.53,1.88,10.76,48.016666666666666,7.900000000000001,298.0,0.14,1858.0,0.86,1.0
459,xoKgoZno,NFL Pre-Season -  NE Patriots v Philadelphia Eagles,2021-08-19 19:34:00,Women Watching Sports Live,2.8666666666666667,2877.0,677.0,4.0,56.0,2821.0,0.424,0.5760000000000001,28776.0,11.549449721091513,1.48,11.1,54.49999999999999,10.433333333333334,265.0,0.09,2612.0,0.91,11.0
460,Md8DDWr8,Deon Carlette is an AMAZING human being!,2021-08-19 22:29:00,The Green Buttwhole,2.283333333333333,111.0,73.0,21.0,28.0,90.0,0.425,0.575,2511.866666666667,34.409132420091325,0.17,12.25,52.31666666666667,23.26666666666667,6.0,0.05,105.0,0.95,0.0
461,my9GL02l,LA: Free Tuesday? Want to come eat cookies on TV?,2021-08-20 12:47:00,The Green Buttwhole,1.7333333333333334,315.0,28.0,23.0,36.0,284.0,0.589,0.411,2760.95,14.924054054054054,1.38,6.18,37.16666666666666,9.55,86.0,0.27,229.0,0.73,0.0
462,PY6XKjvE,HARRY POTTER TEACHES MAGIC TO BOLLYWOOD CELEBRITIES!,2021-08-20 13:59:00,The Green Buttwhole,1.3833333333333333,228.0,61.0,8.0,73.0,155.0,0.346,0.654,5207.783333333333,22.841154970760236,,,29.9,19.516666666666666,12.0,0.05,216.0,0.95,0.0
463,xob3rNL6,Disinformation is dangerous! Should Clubhouse intervene?,2021-08-20 15:12:00,Community First,3.966666666666667,2429.0,223.0,13.0,92.0,2339.0,0.327,0.673,114752.0,49.06,13.78,55.99,90.41666666666666,23.58333333333333,384.0,0.16,2045.0,0.84,16.0
464,xebAeQGQ,NFL Pre-Season - Chiefs/Cardinals - Bengals/Washington,2021-08-20 20:44:00,Women Watching Sports Live,2.65,1552.0,355.0,5.0,44.0,1508.0,0.464,0.536,13307.233333333334,12.119520340012144,0.32,7.48,58.5,10.183333333333334,76.0,0.05,1476.0,0.95,7.0
465,xpQDplag,NFL Pre-Season - New York Giants v Cleveland Browns,2021-08-22 13:02:00,Women Watching Sports Live,3.2333333333333334,1192.0,392.0,6.0,41.0,1151.0,0.294,0.706,9829.0,9.318272005772004,4.93,8.63,56.73333333333333,7.116666666666665,29.0,0.02,1163.0,0.98,0.0
466,P0YjZjbY,WATCHING NFL LIVE: 49ers vs CHARGERS,2021-08-22 19:17:00,Other,5.183333333333334,81.0,18.0,6.0,33.0,48.0,0.481,0.519,5463.8,67.45432098765433,,,101.93333333333334,43.75,2.0,0.02,79.0,0.98,4.0
467,PQ5Q9EO7,The Young and The Thirsty Ep. 9 “It is what it is”,2021-08-22 21:02:00,Comedy Club,2.966666666666667,2124.0,460.0,11.0,47.0,2077.0,0.389,0.611,25283.65,12.808333333333334,2.07,10.45,83.53333333333333,11.083333333333334,310.0,0.15,1870.0,0.88,1.0
468,MOGO3B45,NFL Pre-Season - Jacksonville Jaguars v NO Saints,2021-08-23 19:58:00,Women Watching Sports Live,3.666666666666666,1713.0,309.0,7.0,66.0,1648.0,0.397,0.603,17185.333333333336,14.77672685583262,1.79,8.03,61.48333333333333,11.966666666666669,108.0,0.06,1606.0,0.94,9.0
469,xVOz8ONl,WILLONIUS HATCHER ROAST - HAPPY BIRTHDAY - FLAME HIM,2021-08-24 16:12:00,Comedy Club,7.949999999999999,4070.0,117.0,29.0,102.0,3968.0,0.503,0.497,42700.91666666666,1019.0,0.86,12.0,143.11666666666667,23.566666666666663,645.0,0.16,3425.0,0.84,2.0
470,P9Kpavpd,Next Verzus: Tennis Hall of Fame vs “King Richard”,2021-08-25 16:01:00,Women Watching Sports Live,2.1666666666666665,87.0,25.0,9.0,21.0,67.0,0.23,0.77,2663.0666666666666,43.65683060109289,66.0,25.43,55.73333333333333,37.31666666666667,6.0,0.07,81.0,0.93,0.0
471,xXze4OWb,Let’s talk Driver Swaps!!,2021-08-25 19:01:00,Women Watching Sports Live,1.4833333333333334,87.0,21.0,4.0,16.0,71.0,0.41,0.5900000000000001,2052.4833333333336,33.647267759562844,0.0,22.13,57.15,25.983333333333334,1.0,0.01,86.0,0.99,0.0
472,xlJ46Lk6,Untitled [8.26] ,2021-08-26 14:49:00,Other,4.05,83.0,15.0,4.0,28.0,57.0,0.231,0.769,3015.333333333333,57.98717948717948,0.0,36.55,69.63333333333333,44.4,0.0,0.0,84.0,1.01,2.0
473,mybNLJVl,Lyrical Debates [8.26],2021-08-26 17:08:00,Austin Dean Ashford,1.1333333333333333,1627.0,302.0,6.0,15.0,1614.0,0.416,0.5840000000000001,11712.983333333334,9.917852102737791,1.03,7.89,56.64999999999999,9.316666666666666,253.0,0.16,1375.0,0.85,1.0
474,PQNLbAAB,What your stance on the VAX - CEO Edition,2021-08-17 16:34:59,Covid Misinformation,3.3291666666666666,3964.0,774.0,,154.0,3810.0,0.2323,0.7677,136009.33333333334,34.311133535149686,,,74.58333333333333,32.68333333333334,,,,,
475,mgn5EKOK,GET IT OFF YOUR CHEST,2021-08-18 15:33:04,Living in Luxury,1.6716666666666664,1581.0,453.0,,111.0,1470.0,0.3675,0.6325000000000001,18721.6,11.841619228336494,,,30.93333333333333,10.4,,,,,
476,mZN3rqYQ,Dr Sean B. Exposes The Truth About The Vaccine Thoughts?,2021-08-20 15:35:33,Covid Misinformation,1.5502777777777776,1112.0,244.0,,71.0,1041.0,0.3031,0.6969000000000001,20273.983333333334,18.231999400479616,,,39.71666666666667,16.766666666666666,,,,,
480,P08EVapn,Vaccination Card Mandates,2021-08-21 13:46:41,Covid Misinformation,6.573888888888889,8785.0,921.0,,291.0,8494.0,0.2847,0.7153,352219.75000000006,40.09331246442801,,,96.81666666666666,38.150000000000006,,,,,
481,xBRWZeAZ,Wealthy Men Connect With Beautiful Women,2021-08-21 23:04:17,Living in Luxury,2.245833333333333,2027.0,150.0,,85.0,1942.0,0.5106,0.4893999999999999,18567.1,9.159891465219536,,,42.13333333333333,7.716666666666667,,,,,
484,MRLDVn5a,Heaven Sent Women Put Men In The HOT SEAT,2021-08-22 23:21:29,Living in Luxury,1.068888888888889,494.0,82.0,,52.0,442.0,0.3968,0.6032,5568.766666666666,11.27280701754386,,,28.46666666666666,9.25,,,,,
485,PN2Y9KDw,Converse With Thee HOTTEST Women On Clubhouse Here,2021-08-23 00:27:43,Living in Luxury,0.6322222222222221,360.0,78.0,,55.0,305.0,0.4583,0.5417000000000001,2761.083333333333,7.669675925925925,,,15.45,6.266666666666667,,,,,
490,MznjNX84,Pretty Vibes With Pretty Women Exclusive Latenight Vibes,2021-08-24 00:50:01,Living in Luxury,0.9597222222222224,450.0,106.0,,55.0,395.0,0.3222,0.6778,5247.166666666667,11.660370370370371,,,29.450000000000003,9.183333333333334,,,,,
493,xkLA06LG,Where The Rich Men On Clubhouse,2021-08-24 21:23:55,Living in Luxury,0.6052777777777778,373.0,87.0,,33.0,340.0,0.3861,0.6139,2942.75,7.88941018766756,,,18.08333333333333,6.9,,,,,
496,P09EWEEX,We ARE The HOTTEST Women On Clubhouse,2021-08-25 19:13:06,Living in Luxury,1.986388888888889,1150.0,86.0,,133.0,1017.0,0.4983,0.5017,12290.783333333333,10.68763768115942,,,27.03333333333333,8.55,,,,,
503,mW1lBZjp,I'm Sorry I Won't Suck Your Ass Like The Rest JT,2021-08-26 03:55:30,Living in Luxury,2.0972222222222223,1184.0,187.0,,81.0,1103.0,0.3708,0.6292,18280.150000000005,15.439315878378382,,,41.16666666666667,13.550000000000002,,,,,
504,myw2237n,Do you believe there is a Heaven & Hell?,2021-08-26 21:44:49,Living in Luxury,9.078611111111112,2281.0,404.0,,163.0,2118.0,0.3902,0.6098,34904.95,15.302476983779044,,,88.75,9.65,,,,,
505,xk5zywBy,Disinformation Dangers: How can we protect our CH community?,2021-08-27 15:02:00,Community First,2.6833333333333336,586.0,104.0,6.0,42.0,548.0,0.28,0.72,14382.233333333334,30.996192528735637,8.52,20.78,78.51666666666667,26.26666666666667,21.0,0.04,565.0,0.96,8.0
506,my9Zzv2G,NFL - Eagles/Jets - Steelers/Panthers - Vikings/Chiefs,2021-08-27 19:28:00,Women Watching Sports Live,1.9,97.0,15.0,4.0,16.0,81.0,0.351,0.649,1837.0166666666669,32.22836257309942,1.0,14.03,61.3,20.883333333333333,2.0,0.02,95.0,0.98,0.0
507,PDO43rWR,Quick come tell me a fact while I clean,2021-08-28 14:47:00,Community First,11.583333333333334,2818.0,320.0,11.0,78.0,2741.0,0.442,0.558,45106.6,23.274819401444788,1.72,9.75,158.19999999999996,17.616666666666667,195.0,0.07,2623.0,0.93,9.0
508,PD075bX6,WATCHING RAVENS LIVE vs WFT,2021-08-28 18:15:00,Other,3.7666666666666666,25.0,9.0,4.0,11.0,14.0,0.4,0.6,1637.9499999999998,65.51799999999999,,,94.05,43.1,0.0,0.0,25.0,1.0,5.0
509,M847y0pb,F1: Belgian GP Watch Party Pt. 1,2021-08-29 08:00:00,Women Watching Sports Live,4.55,1983.0,468.0,5.0,49.0,1937.0,0.343,0.657,420289.1,268.21257179323544,1.12,14.58,119.90000000000002,273.0,78.0,0.04,1905.0,0.96,4.0
510,mZr4ddad,NFL Pre-Season - Jacksonville Jaguars v Dallas Cowboys,2021-08-29 01:01:00,Women Watching Sports Live,2.8166666666666664,153.0,21.0,6.0,31.0,123.0,0.367,0.633,3737.383333333333,41.52648148148148,0.0,19.27,67.01666666666667,28.133333333333333,4.0,0.03,140.0,0.92,3.0
511,P9z0e4zG,Keep the Spatial Audio .. Give us Trust and Safety cus WTF,2021-08-29 04:46:00,Community First,0.95,184.0,49.0,5.0,19.0,166.0,0.388,0.612,2007.4166666666663,12.546354166666664,0.22,8.27,31.566666666666663,9.983333333333333,9.0,0.05,175.0,0.95,3.0
512,PbD6gW9K,The Young and The Thirsty Ep. 10 “For the Love of BOO Coin”,2021-08-29 09:01:00,Comedy Club,1.9833333333333332,2351.0,442.0,8.0,45.0,2306.0,0.398,0.602,21535.08333333333,13.211707566462168,1.16,9.06,65.28333333333333,11.733333333333333,283.0,0.12,2068.0,0.88,1.0
514,MKl8b7GQ,NFL Kickoff Countdown: Pre-Season Takeaways Ep. 1,2021-08-30 10:33:00,Women Watching Sports Live,1.2833333333333332,1838.0,434.0,4.0,38.0,1800.0,0.306,0.694,12343.083333333334,8.899122807017545,0.44,7.62,32.583333333333336,8.25,240.0,0.13,1598.0,0.87,3.0
